"name";"lat";"lon";"kanton"
"Entenschiess";47.60704;8.75457;"TG"
"Breitfeld";47.60693;9.01715;"TG"
"Oberdorf";47.60669;8.81655;"TG"
"Hinderdorf";47.60623;9.24019;"TG"
"Seeblick";47.60607;9.23447;"TG"
"Mannenmühle";47.60598;9.11495;"TG"
"Hueb";47.60595;8.8032;"TG"
"Spottenberg";47.60591;8.90387;"TG"
"Jopenhaus";47.60588;9.05063;"TG"
"Seehalden";47.61954;8.8071;"ZH"
"Sösi";47.61867;8.68056;"ZH"
"Schlossbuck";47.61822;8.52688;"ZH"
"Halden";47.61818;8.7743;"ZH"
"Laubere";47.61803;8.64497;"ZH"
"Fürstgrüt";47.61758;8.80401;"ZH"
"Im Eschi";47.61744;8.73135;"ZH"
"Im Ifang";47.61723;8.64788;"ZH"
"Loo";47.61663;8.77693;"ZH"
"Im Hard";47.61653;8.80061;"ZH"
"Im Schlatter";47.61623;8.72427;"ZH"
"Freienbüel";47.61552;8.7802;"ZH"
"Harstig";47.61549;8.71202;"ZH"
"Waldegg";47.61527;8.68878;"ZH"
"Uf Wil";47.61488;8.71536;"ZH"
"Unterbuch";47.61471;8.78929;"ZH"
"Vogelweid";47.6147;8.56522;"ZH"
"Im Lochacker";47.61303;8.70988;"ZH"
"Im Heidi";47.61178;8.71533;"ZH"
"Schneitenberg";47.61049;8.69021;"ZH"
"Schützenmatt";47.60865;8.56149;"ZH"
"Wyden";47.60749;8.7162;"ZH"
"Zollhus";47.60674;8.29478;"AG"
"Guggenbühl";47.60655;8.72593;"ZH"
"Wisetal";47.6064;8.55882;"ZH"
"Adelberg";47.59668;8.96965;"TG"
"Altenburg";47.59898;9.08793;"TG"
"Altenklingen";47.60264;9.07916;"TG"
"Ast";47.59647;9.19502;"TG"
"Aufhäusern";47.59298;9.13371;"TG"
"Bichler";47.59678;8.77261;"TG"
"Breitewiese";47.59852;9.12684;"TG"
"Brunnenholz";47.60166;9.09937;"TG"
"Bühl";47.59191;9.08111;"TG"
"Chalet Sunneschy";47.60386;8.8845;"TG"
"Cholwis";47.60161;9.03901;"TG"
"Chrättler";47.60022;9.29631;"TG"
"Chrüzwis";47.59697;9.31369;"TG"
"Debrunnen";47.60083;8.92212;"TG"
"Dole";47.59438;9.29355;"TG"
"Dörfli";47.60461;9.23881;"TG"
"Dütschenmühle";47.60325;9.13273;"TG"
"Ebenau";47.59289;9.04698;"TG"
"Egelshofen";47.60287;9.07068;"TG"
"Emmerzen";47.59743;9.21776;"TG"
"Engelswilen";47.59393;9.1491;"TG"
"Entenmoos";47.60267;9.09812;"TG"
"Euggelberg";47.59908;9.07775;"TG"
"Evenhüsli";47.59897;9.06923;"TG"
"Fehrhaus";47.59177;8.77911;"TG"
"Gaishaus";47.59556;9.09655;"TG"
"Geissbühl";47.59589;9.0769;"TG"
"Grubmühle";47.59781;9.05674;"TG"
"Grundwies";47.59468;8.85329;"TG"
"Haspel";47.59657;9.17002;"TG"
"Heiligbrunnen";47.59433;9.30114;"TG"
"Hessenwiese";47.59223;9.02308;"TG"
"Himmelberg";47.60404;8.97549;"TG"
"Hinterhorben";47.59363;8.85825;"TG"
"Hintertannen";47.59538;8.84477;"TG"
"Hochberg";47.60063;8.77548;"TG"
"Höchi";47.59178;8.94601;"TG"
"Hof";47.60329;9.05042;"TG"
"Hub";47.60113;8.84685;"TG"
"Huusärgete";47.59799;8.81273;"TG"
"Kaltenbrunnen";47.59456;8.99972;"TG"
"Kemmen";47.60374;9.1411;"TG"
"Klingenmühle";47.6008;9.07813;"TG"
"Königsgut";47.60429;9.04696;"TG"
"Kreuzstrasse";47.60085;8.80247;"TG"
"Langacker";47.59505;8.77413;"TG"
"Lanzendorn";47.60155;9.18361;"TG"
"Laubacker";47.60567;9.25258;"TG"
"Lire";47.59242;9.30204;"TG"
"Lochmühle";47.60224;9.22071;"TG"
"Lohmühle";47.60396;9.11535;"TG"
"Maltbach";47.60217;8.98658;"TG"
"Mälzler";47.60159;8.76172;"TG"
"Moosburg";47.60356;9.30724;"TG"
"Moosholz";47.59723;9.30964;"TG"
"Morgenstern";47.60152;8.8834;"TG"
"Muhlershaus";47.59296;9.10354;"TG"
"Neuburg";47.59934;9.09349;"TG"
"Neumühle";47.60023;8.88274;"TG"
"Rank";47.59843;8.98453;"TG"
"Rauspfeife";47.60382;8.88943;"TG"
"Riet";47.59958;9.09701;"TG"
"Rietgässli";47.59579;8.93884;"TG"
"Rossrüti";47.59386;9.09315;"TG"
"Rüüteli";47.60162;9.06098;"TG"
"Säntisblick";47.60446;8.97259;"TG"
"Schafferetsbuck";47.59205;8.81119;"TG"
"Schlatt";47.59709;9.12789;"TG"
"Schlossbuck";47.6;8.79632;"TG"
"Schwiizerhüüsli";47.59807;8.9718;"TG"
"Sonnenberg";47.59444;9.07461;"TG"
"Sonnenberg";47.59393;8.80344;"TG"
"Sonnenhalde";47.5977;8.85427;"TG"
"Sperbersholz";47.60388;9.12648;"TG"
"Stegacker";47.59439;8.83513;"TG"
"Steinacker";47.60325;8.93921;"TG"
"Steinbach";47.59723;8.94187;"TG"
"Stogge";47.59255;9.28368;"TG"
"Sunnematt";47.60275;8.89078;"TG"
"Tiefenmühle";47.59747;8.90158;"TG"
"Tobel";47.59841;9.2412;"TG"
"Vogelsang";47.59938;8.75176;"TG"
"Vogelsang";47.59306;9.28009;"TG"
"Wald";47.59349;9.08975;"TG"
"Waldheim";47.59923;9.26193;"TG"
"Weckingen";47.59621;8.89294;"TG"
"Wiesental";47.60294;9.11633;"TG"
"Wyberg";47.6014;8.95984;"TG"
"Ziegelhütte";47.60522;9.098;"TG"
"Ziegelhütte";47.59901;8.97522;"TG"
"Zieglerwiese";47.59892;8.98029;"TG"
"Morgen";47.60504;8.65053;"ZH"
"Unterhausen";47.60443;8.70968;"ZH"
"Bei der Thurbrücke";47.60331;8.72528;"ZH"
"Im Rugg";47.60327;8.51302;"ZH"
"Stegacker";47.60297;8.79252;"ZH"
"Rütenen";47.60275;8.69668;"ZH"
"Lenzbein";47.60233;8.72741;"ZH"
"Zur Post";47.60217;8.80187;"ZH"
"Langacker";47.60173;8.66663;"ZH"
"Zum Bergheim";47.60054;8.46266;"ZH"
"Im Büelbrunnen";47.59951;8.46326;"ZH"
"Fries";47.5963;8.52896;"ZH"
"Ziegelhütte";47.59622;8.73718;"ZH"
"Weidler";47.59495;8.72898;"ZH"
"Wehri";47.5933;8.65423;"ZH"
"Kilchacker";47.59326;8.7059;"ZH"
"Bahnhüsli";47.59241;8.71451;"ZH"
"Im Örli";47.59171;8.68744;"ZH"
"Sonnenbühl";47.60487;8.24667;"AG"
"Barz";47.60452;8.29607;"AG"
"Langfohren";47.60255;8.24169;"AG"
"Strick";47.59454;8.19919;"AG"
"Im Schlipf";47.59336;7.64323;"BS"
"Belzstadel";47.59129;9.23827;"TG"
"Hinterruberbaum";47.59049;9.08343;"TG"
"Hofstetten";47.59023;9.30484;"TG"
"Maienbühl";47.59006;7.67458;"BS"
"Neugrüt";47.59005;8.62123;"ZH"
"Vorderhorben";47.58991;8.85267;"TG"
"Mohnshaus";47.58982;9.11069;"TG"
"Zollhaus";47.58982;8.94294;"TG"
"Nergeten";47.5896;8.86886;"TG"
"Dangwang";47.59021;9.03574;"TG"
"Lehmgrube";47.58952;9.14714;"TG"
"Hoheneich";47.58938;9.29557;"TG"
"Hinterzälg";47.58915;8.89257;"TG"
"Waldegg";47.58907;9.28137;"TG"
"Aspen";47.5888;8.17957;"AG"
"Ruberbaum";47.58872;9.07875;"TG"
"Beckelswilen";47.58839;9.14944;"TG"
"Fäldemer Halde";47.58837;8.80358;"TG"
"Fäldemer Trotte";47.58827;8.80583;"TG"
"Haslibach";47.58812;9.00615;"TG"
"Heimenlachen";47.58807;9.17138;"TG"
"Hauenrain";47.58802;8.75471;"ZH"
"Ürschhuuser Trotte";47.58786;8.81728;"TG"
"Talbach";47.58777;8.77528;"ZH"
"Engi";47.58759;8.63636;"ZH"
"Sandgruben";47.58754;8.5676;"SH"
"Im Gentner";47.58727;8.51463;"ZH"
"Ebnet";47.58693;8.67704;"ZH"
"Hellacker";47.58689;9.32242;"TG"
"Obergreut";47.58688;9.23925;"TG"
"Brunenäcker";47.58682;9.03262;"TG"
"Weierhölzli";47.58682;8.72496;"ZH"
"Hinterberg";47.58678;8.18062;"AG"
"Boden";47.58643;8.59777;"ZH"
"Dattenhub";47.58603;9.1041;"TG"
"Brugge";47.58602;9.13888;"TG"
"Wachtersberg";47.58602;9.11743;"TG"
"Päschen";47.5859;8.81912;"TG"
"In jungen Eichen";47.58586;8.56065;"SH"
"Grosswies";47.58586;8.97117;"TG"
"Untergreut";47.5857;9.24017;"TG"
"Schalmenbuck";47.58535;8.89671;"TG"
"Warthau";47.58504;8.55688;"SH"
"Halde";47.58485;9.21028;"TG"
"Alp";47.58463;9.13629;"TG"
"Sonnenhalde";47.5846;8.82001;"TG"
"Hohenalber";47.5846;9.17819;"TG"
"Langacker";47.58454;8.95766;"TG"
"Häusern";47.58448;9.02467;"TG"
"Hutacker";47.58446;9.31562;"TG"
"Im Hardacker";47.58444;8.83441;"TG"
"Scherrersholz";47.58443;9.19339;"TG"
"Geissel";47.58437;8.891;"TG"
"Wegetmoos";47.58431;9.3108;"TG"
"Neufeld";47.58409;8.78344;"ZH"
"Oberottenberg";47.58405;9.13003;"TG"
"Breitfeld";47.584;9.32532;"TG"
"Gehrau";47.58338;9.03232;"TG"
"Schützenwiese";47.58333;8.81915;"TG"
"Brüehhalde";47.58325;8.17353;"AG"
"Rüti";47.58319;8.6686;"ZH"
"Hinterbrüehhalde";47.58304;8.16803;"AG"
"Schürli";47.58284;9.03717;"TG"
"Wärterhaus";47.58284;8.96914;"TG"
"Neuwies";47.58279;8.98993;"TG"
"Steinacker";47.5827;8.71233;"ZH"
"Holzmatten";47.58264;8.26488;"AG"
"Neuwelt";47.58263;8.17941;"AG"
"Thunwiese";47.58257;9.32964;"TG"
"Ebnet";47.58255;8.5985;"ZH"
"Schönenbohl";47.58253;9.24809;"TG"
"Waidli";47.58253;9.0932;"TG"
"Ottenberg";47.58252;9.12693;"TG"
"Thurberg";47.5822;9.10077;"TG"
"Tannacker";47.58213;8.82277;"TG"
"Hüttliberg";47.58206;9.15824;"TG"
"Föhrehaus";47.58202;8.6849;"ZH"
"Rohr";47.58179;8.88251;"TG"
"Haameli";47.58178;8.96055;"TG"
"Bsetzi";47.58162;8.28508;"AG"
"Guggebüel";47.58145;9.31691;"TG"
"Altismoos";47.58135;9.1497;"TG"
"Schürlimühle";47.5813;9.03852;"TG"
"Lenzwil";47.5811;9.23848;"TG"
"Burgzelg";47.58107;8.84878;"TG"
"Steinenkreuz";47.58078;8.56412;"SH"
"Hinterberg";47.5807;9.09809;"TG"
"Geienberg";47.5804;9.24529;"TG"
"Schellenwies";47.58022;9.33633;"TG"
"Zoll";47.58013;8.11086;"AG"
"Vorderbachtobel";47.58;9.09382;"TG"
"Aulig";47.5799;8.83861;"TG"
"Seeblick";47.57987;9.32489;"TG"
"Kreuzen";47.57987;9.35041;"TG"
"Tobelmühle";47.57981;9.35634;"TG"
"Mittelberg";47.57977;9.09918;"TG"
"Püntenrain";47.57962;8.74755;"ZH"
"Himmelreich";47.57953;9.14155;"TG"
"Auen";47.57952;8.58569;"ZH"
"Neugrüt";47.57943;9.0368;"TG"
"Neubruch";47.57923;8.93219;"TG"
"Guggenbühl";47.57909;8.7374;"ZH"
"Vorderberg";47.57906;9.10029;"TG"
"Rutishausen";47.57901;9.25967;"TG"
"Zollhaus";47.57893;9.0244;"TG"
"Bachacker";47.57872;8.69572;"ZH"
"Bruster";47.57847;9.24264;"TG"
"Unterwyden";47.5784;8.8109;"TG"
"Schlurhalden";47.57835;9.1285;"TG"
"Weerstein";47.57831;9.14017;"TG"
"Tannwald";47.57825;8.54353;"SH"
"Propstberg";47.57811;8.26629;"AG"
"Bossenhaus";47.5781;8.16642;"AG"
"Langfeld";47.57804;9.35046;"TG"
"Chapf";47.57803;8.56692;"SH"
"Neuhus";47.57798;8.49529;"ZH"
"Dünnershaus";47.57796;9.26928;"TG"
"Schneitpünt";47.5777;8.78197;"ZH"
"Irchelblick";47.57767;8.64702;"ZH"
"Rüssinger";47.57716;9.08806;"TG"
"Säuliswies";47.57715;9.34711;"TG"
"Im Buck";47.57698;8.64943;"ZH"
"Hagholz";47.57686;9.10385;"TG"
"Herti";47.57672;8.71789;"ZH"
"Riederen";47.57541;9.35806;"TG"
"Oberschürli";47.5766;9.11978;"TG"
"Mittelwyden";47.57659;8.81371;"TG"
"Wil";47.57652;8.70968;"ZH"
"Breitenstein";47.57624;9.14736;"TG"
"Rietwies";47.57583;9.21226;"TG"
"Im Ribi";47.57574;8.63307;"ZH"
"Härig";47.57547;9.09922;"TG"
"Büelhüsli";47.57538;8.76958;"ZH"
"Risibuck";47.57535;8.5443;"SH"
"Ziegelhütte";47.57517;8.93003;"TG"
"Ziegelhütte";47.57484;9.03308;"TG"
"Altighofen";47.57476;9.20053;"TG"
"Straussberg";47.57468;9.11907;"TG"
"Halden";47.57466;8.72208;"ZH"
"Bühl";47.5746;9.11219;"TG"
"Eisweiher";47.57458;9.34157;"TG"
"Oberwyden";47.57415;8.82501;"TG"
"Neuhaus";47.57377;9.24621;"TG"
"Scheidweg";47.57359;9.26994;"TG"
"Sonnenberg";47.57351;8.7528;"ZH"
"Römerstrasse";47.57343;8.92447;"TG"
"Gessenrüti";47.57317;9.34814;"TG"
"Dachsberg";47.57311;8.50959;"ZH"
"Holderstuden";47.57308;8.87116;"TG"
"Hund";47.57282;8.86141;"TG"
"Chlätter";47.57281;8.65422;"ZH"
"Eckartshausen";47.57266;9.2151;"TG"
"Neuhaus";47.57232;9.1181;"TG"
"Steigrüti";47.57221;8.15341;"AG"
"Schlipfenberg";47.57196;9.11388;"TG"
"Löwenhaus";47.57194;9.25652;"TG"
"Obersommeri";47.57187;9.28197;"TG"
"Hofen";47.57174;9.03272;"TG"
"Hub";47.57147;9.28556;"TG"
"Höggershard";47.57142;9.14195;"TG"
"Unterlöwenhaus";47.57132;9.25288;"TG"
"Zur Lingg";47.57129;8.66556;"ZH"
"Pulvershaus";47.57118;9.26034;"TG"
"Glaserhüsli";47.03633;7.79631;"BE"
"Hofgraben";47.03629;7.71743;"BE"
"Valarsäge";47.03628;9.68325;"GR"
"Holoch";47.03624;8.47268;"LU"
"Brach";47.03624;8.0627;"LU"
"Binzenmatt";47.03623;8.56264;"SZ"
"Fleuteli";47.03621;7.8071;"BE"
"Girislehn";47.03618;8.00816;"LU"
"Chängel";47.03617;8.94065;"GL"
"Killacher";47.03613;8.0391;"LU"
"Oberspärbelegg";47.03612;7.98316;"LU"
"Hinterhus";47.03612;8.09829;"LU"
"Unterscheidegg";47.03612;7.90438;"LU"
"Unterchappelbode";47.03607;8.06983;"LU"
"Paradiesli";47.03607;8.23763;"LU"
"Zweimatt";47.03604;7.69406;"BE"
"Thüler";47.03603;7.8641;"BE"
"Ferchhüsli";47.03602;7.93561;"LU"
"Oberwyden";47.036;7.79271;"BE"
"Schornen";47.03595;8.61444;"SZ"
"Obergrabehüsli";47.03594;8.07414;"LU"
"Schurs";47.0359;9.41211;"SG"
"Hintermösli";47.03589;8.13521;"LU"
"Grossneumatt";47.03587;8.05385;"LU"
"Stöck";47.03586;8.46687;"LU"
"Chamm";47.03583;9.19051;"SG"
"Unterried";47.03583;8.57191;"SZ"
"Ettisbühl";47.03577;8.16409;"LU"
"Grossfeld";47.03576;8.63801;"SZ"
"Haueten";47.03574;7.69716;"BE"
"Löchli";47.03573;8.03259;"LU"
"Löhli";47.03569;7.74605;"BE"
"Ringseu";47.03568;8.63292;"SZ"
"Kurzenfluh";47.03567;7.72295;"BE"
"Hintersäss";47.03558;9.72554;"GR"
"Krieshütten";47.03556;7.94044;"LU"
"Schwändi";47.03556;8.78743;"SZ"
"Widacher";47.03554;8.03817;"LU"
"Alpegligen";47.03553;9.11568;"GL"
"Hintersage";47.03552;8.0345;"LU"
"Hambühlegg";47.03551;7.81302;"BE"
"Furli";47.0355;8.80676;"SZ"
"Aspi";47.03548;7.23039;"BE"
"Vordertwingi";47.03547;8.80537;"SZ"
"Obergruben";47.0354;7.78342;"BE"
"Acherli";47.03538;8.64729;"SZ"
"Riffenloch";47.03535;7.6729;"BE"
"Flückweidli";47.03535;7.79854;"BE"
"Oberwaldegg";47.03534;7.97093;"LU"
"Allenwinden";47.03527;8.49579;"SZ"
"Widithub";47.03527;7.67933;"BE"
"Leunen";47.03525;9.37778;"SG"
"Mittelmösli";47.03517;8.13651;"LU"
"Höfli";47.03517;9.38442;"SG"
"Hub";47.03511;7.78069;"BE"
"Wiler";47.03511;7.54422;"BE"
"Unterhumbel";47.03509;7.92013;"LU"
"Felsentor";47.03509;8.4688;"LU"
"Säge";47.03503;9.6102;"GR"
"Lochmüli";47.03503;8.11653;"LU"
"Kleinschultenberg";47.03503;8.05523;"LU"
"Stritweid";47.03501;8.10871;"LU"
"Rheinau";47.03499;9.48217;"SG"
"Holzsite";47.03495;8.04499;"LU"
"Obere Budlei";47.03493;7.13414;"BE"
"Oberrängg";47.03493;8.01586;"LU"
"Deisswil bei Münchenbuchsee";47.03493;7.45661;"BE"
"Klungelisei";47.03482;8.06708;"LU"
"Waldhüsli";47.0348;8.08028;"LU"
"Brändli";47.03477;8.66212;"SZ"
"Gammenthal";47.03475;7.73837;"BE"
"Unterherberig";47.03466;8.99062;"GL"
"Oberhirzmatt";47.03464;8.05949;"LU"
"Gütsch";47.03464;8.7806;"SZ"
"Obertiefenbach";47.03462;7.81989;"BE"
"Meggenhorn";47.0346;8.35606;"LU"
"Fuchsmättli";47.03459;8.19949;"LU"
"Grabenloch";47.03458;7.71586;"BE"
"Gallenwerch";47.03457;9.37557;"SG"
"Oberried";47.03457;8.57048;"SZ"
"Monteplon";47.03455;9.41454;"SG"
"Schönbrunnen";47.03449;7.43028;"BE"
"Oberstaldig";47.03446;8.10574;"LU"
"Hof";47.03445;8.19576;"LU"
"Grossschultenberg";47.03444;8.05744;"LU"
"Schwammhöhe";47.03441;9.01335;"GL"
"Spärbelegg";47.0344;7.98202;"LU"
"Lyre";47.0344;7.60518;"BE"
"Enzisberg";47.03435;7.68395;"BE"
"Neumatt";47.03426;8.62424;"SZ"
"Mannenberg";47.03424;7.66765;"BE"
"Kleineggmatten";47.03422;7.77292;"BE"
"Untertiefenbach";47.03421;7.81759;"BE"
"Unterkühbisegg";47.0342;7.85756;"BE"
"Unteralpetli";47.03418;7.93336;"LU"
"Unterwisshubel";47.03417;7.92988;"LU"
"Lochmühle";47.03416;8.16363;"LU"
"Kaltbach";47.03415;8.64447;"SZ"
"Hogge";47.03125;8.00883;"LU"
"Mooshüsli";47.03119;8.08209;"LU"
"Höchschwendi";47.03118;7.88267;"BE"
"Schürneuhus";47.03118;7.99849;"LU"
"Müliberg";47.03117;7.27632;"BE"
"Weid";47.03109;8.77057;"SZ"
"Höchstall";47.03109;7.84505;"BE"
"Rigi Unterstetten";47.03107;8.49096;"LU"
"Oberkühbisegg";47.03104;7.85191;"BE"
"Nusshüsli";47.03104;8.04903;"LU"
"Rotacher";47.03103;8.64006;"SZ"
"Schupposen";47.03103;7.60561;"BE"
"Fontanix";47.03102;9.42175;"SG"
"Gmeinwerch";47.03102;8.08458;"LU"
"Burgmatt";47.03097;8.06453;"LU"
"Waldegghüsli";47.03095;7.97043;"LU"
"Büelm";47.03094;8.13977;"LU"
"Sageli";47.03088;8.07588;"LU"
"Unterflüh";47.03082;7.71346;"BE"
"Egghütte";47.03082;8.03069;"LU"
"Bitzi";47.03081;8.65598;"SZ"
"Mühlebühl";47.0308;7.94461;"LU"
"Vordermühleacher";47.03077;8.06091;"LU"
"Scheidi";47.03068;8.14334;"LU"
"Gspan";47.03066;8.20819;"LU"
"Banzhüsli";47.03063;8.09151;"LU"
"Oberblattig";47.03061;8.24033;"LU"
"Hofhöhe";47.03061;8.19574;"LU"
"Hinterscherlenbach";47.0306;7.7323;"BE"
"Hambühlsonnberg";47.03059;7.81523;"BE"
"Hintersackberg";47.03055;9.01656;"GL"
"Murboden";47.0305;7.80349;"BE"
"Burkhalten";47.03049;7.70328;"BE"
"Vorderarni";47.03039;7.82734;"BE"
"Schürmattweid";47.03038;8.17189;"LU"
"Zinne";47.0303;8.39795;"LU"
"Hub";47.0303;7.70914;"BE"
"Güntlenau";47.03029;9.00289;"GL"
"Sankt Luzisteig";47.03028;9.52867;"GR"
"Kühberg";47.03025;7.67139;"BE"
"Längacher";47.03023;8.24694;"LU"
"Hüpfere";47.03019;8.18382;"LU"
"Fischgräbli";47.03016;7.85644;"BE"
"Grossacker";47.03013;7.74007;"BE"
"Stalden";47.03011;8.07198;"LU"
"Ried";47.03009;7.87437;"BE"
"Rätigs";47.03007;8.67234;"SZ"
"Farnbüel";47.03005;8.13676;"LU"
"Enzischür";47.03004;7.91638;"LU"
"Grabmatt";47.03003;8.02207;"LU"
"Zimmerberg";47.03003;7.58957;"BE"
"Rindergratstall";47.02999;7.86724;"BE"
"Ralli";47.02994;8.92285;"GL"
"Unterbinzberg";47.02988;7.67723;"BE"
"Houloch";47.02987;8.23283;"LU"
"Ischlag";47.02982;7.54499;"BE"
"Blattenfeld";47.02978;7.61891;"BE"
"Oelbach";47.02978;7.64936;"BE"
"Hof";47.02978;9.41544;"SG"
"Alpetliweid";47.02975;8.04188;"LU"
"Ridnerobersäss";47.02972;9.26524;"SG"
"Dietental";47.02969;8.66655;"SZ"
"Unterbergbüel";47.02965;8.00398;"LU"
"Tanzenberg";47.02965;8.40236;"LU"
"Schigg";47.02961;9.37872;"SG"
"Oberrüti";47.02952;8.57923;"SZ"
"Oberflüh";47.02947;7.71532;"BE"
"Freibergen";47.02942;8.48068;"LU"
"Matt";47.02942;9.08485;"GL"
"Hintermühleacher";47.0294;8.05848;"LU"
"Unterchesslerhüsli";47.02935;8.11133;"LU"
"Stöckere";47.02934;8.11932;"LU"
"Altbugg";47.02933;9.47747;"SG"
"Hochegg";47.02917;9.38053;"SG"
"Herrenfeld";47.02916;8.64957;"SZ"
"Untersiten";47.02906;8.19066;"LU"
"Schlossschür";47.02903;7.76587;"BE"
"Weghaus";47.02902;7.68236;"BE"
"Moosrain";47.02901;7.43225;"BE"
"Kellenmatt";47.029;8.17413;"LU"
"Astgrat";47.02894;7.79115;"BE"
"Oberstägplatz";47.02893;8.0554;"LU"
"Allenwinden";47.02887;8.66196;"SZ"
"Oberhackenrain";47.02883;8.25969;"LU"
"Holzegg";47.02881;8.699;"SZ"
"Herbrächt";47.02876;8.10813;"LU"
"Unterbergstoss";47.02875;8.0482;"LU"
"Spychersgraben";47.02872;7.88872;"BE"
"Husmattli";47.0287;8.67031;"SZ"
"Unterhollern";46.98494;7.79926;"BE"
"Luggli";46.98494;7.34754;"BE"
"Treibport";46.9849;8.5841;"UR"
"Kalchgraben";46.98484;7.94451;"BE"
"Unterrämis";46.98482;7.80727;"BE"
"Chaspersmatt";46.98481;8.02607;"LU"
"Luegmoos";46.98468;7.98639;"LU"
"Folz";46.98468;7.92063;"BE"
"Mörisegg";46.98464;7.77561;"BE"
"Andreasberg";46.98463;9.52704;"SG"
"Metteli";46.98462;8.09454;"LU"
"Gräben";46.98461;8.10586;"LU"
"Obergrossegg";46.98454;8.00637;"LU"
"Niederbach";46.98452;7.70255;"BE"
"Crestis";46.98452;9.71353;"GR"
"Oberspach";46.98448;7.75066;"BE"
"Ey";46.98445;7.73632;"BE"
"Winggelhütten";46.98445;9.22563;"GL"
"Oberbachguet";46.98444;8.02428;"LU"
"Gassaura";46.98444;9.49835;"SG"
"Chloster";46.98444;9.31346;"SG"
"Niederbach";46.98443;7.7063;"BE"
"Obernasen";46.9844;7.7905;"BE"
"Grossmattschür";46.98432;7.63454;"BE"
"Unterrüti";46.98432;8.59117;"UR"
"Chrishütte";46.98432;7.95972;"LU"
"Schachen";46.98431;7.72956;"BE"
"Hinterbrunnen";46.98428;8.08367;"LU"
"Bärgli";46.98425;9.81964;"GR"
"Riedmattli";46.98423;8.8049;"SZ"
"Einschlag";46.98422;7.33847;"BE"
"Chli Wissenflue";46.98421;8.63762;"SZ"
"Drecklochstafel";46.98415;8.94147;"GL"
"Unternasen";46.98412;7.78547;"BE"
"Motschna";46.98412;9.62303;"GR"
"Unterbachguet";46.98411;8.02606;"LU"
"Boden";46.98399;8.62783;"SZ"
"Untermörisegg";46.98396;7.77769;"BE"
"Seebli";46.98395;7.97794;"LU"
"Forz";46.98394;9.68253;"GR"
"Vorderbrunnen";46.98394;8.08054;"LU"
"Chälenberg";46.98393;8.68875;"SZ"
"Chüeweid";46.98392;7.63135;"BE"
"Ankehüsli";46.98392;7.58173;"BE"
"Hinterriedberg";46.98385;7.76232;"BE"
"Stockere";46.98382;7.50578;"BE"
"Molinäris";46.9838;9.50263;"SG"
"Enzenen";46.98379;8.77487;"SZ"
"Honegg";46.98376;7.88133;"BE"
"Oberpfifferswald";46.98375;8.20576;"LU"
"Miten";46.98374;8.59386;"UR"
"Stampach";46.98363;7.4924;"BE"
"Hinterriedberg";46.98358;7.76011;"BE"
"Sandigen";46.98356;9.17422;"GL"
"Bantigetal";46.98356;7.5177;"BE"
"Etschenried";46.98354;8.38945;"NW"
"Herenegg";46.98354;9.1627;"GL"
"Heuberghüttli";46.98352;9.27742;"SG"
"Schwandeweid";46.9835;7.68804;"BE"
"Renggeli";46.9835;8.28478;"NW"
"Schiltweid";46.98349;8.35213;"NW"
"Schlif";47.39207;7.63861;"BL"
"Rüti";47.39204;9.33534;"AR"
"Listshüser";47.39201;9.53355;"SG"
"Breitenebnet";47.39201;9.46378;"AR"
"Vordernord";47.39193;9.00538;"SG"
"Hölzli";47.39188;9.16443;"SG"
"Les Houelets";47.39184;7.26514;"JU"
"Sitz";47.39184;9.48644;"AR"
"Städeli";47.39182;9.13419;"SG"
"Buech";47.38462;9.09283;"SG"
"Bellerive";47.38461;7.36472;"JU"
"Donner";47.38458;9.53649;"SG"
"Habsen";47.38447;7.80493;"BL"
"Hof Zägerten";47.38444;7.58001;"SO"
"Flecken";47.38443;9.34298;"AR"
"Freudenau";47.3843;9.07976;"SG"
"Reisen";47.3843;7.87095;"BL"
"Deuxième Vorbourg";47.38426;7.35296;"JU"
"Buechholz";47.38424;9.15221;"SG"
"Oberweidest";47.38424;9.52036;"SG"
"Kapf";47.38421;9.21184;"SG"
"Allenwinden";47.38419;8.94994;"TG"
"Hinteranderwil";47.39181;8.95456;"TG"
"Bächi";47.3918;9.15465;"SG"
"Ufem Berg";47.39178;9.3125;"AR"
"Wildenau";47.39175;8.30902;"AG"
"Wald";47.39172;9.02279;"SG"
"Schmitten";47.39172;9.33885;"AR"
"Dorfweid";47.3917;9.18023;"SG"
"Rämsen";47.39169;9.34082;"AR"
"Neukappegg";47.39162;8.95743;"TG"
"Eggsteig";47.39155;8.99272;"SG"
"Chalspel";47.3915;8.88825;"ZH"
"Bachmatt";47.39143;7.52253;"SO"
"Rübel";47.39143;7.64523;"BL"
"Nord";47.39141;9.41322;"AR"
"Unterburg";47.39131;7.81486;"BL"
"Loogasse";47.39169;9.19179;"SG"
"Dottenwil";47.39122;9.14948;"SG"
"Eggstatt";47.39119;9.22914;"SG"
"Zil";47.39117;7.53235;"SO"
"Battenhaus";47.39116;9.35326;"AR"
"Hasenburg";47.39114;7.39179;"JU"
"Letzi";47.39114;9.08638;"SG"
"Säge";47.39104;7.8126;"BL"
"Langmoos";47.391;9.2105;"SG"
"Heimsten";47.39087;7.73335;"BL"
"Laubberg";47.39085;9.02593;"SG"
"Hinterschwendi";47.39084;8.94336;"TG"
"Hugen";47.39084;8.99029;"SG"
